days_left,price,predit_1,prdict_2,final_predictions
25,4363,4625.392890981238,4647.703299422795,4519.482863919414
30,54841,55121.38522828283,55298.72300649351,54995.06341666669
21,8543,8135.268441847043,7495.614437806647,7758.124804401146
30,7109,7197.13659278499,7047.812230885776,7283.506598196251
8,44280,48452.448461399705,49354.76142857142,46283.15730468977
26,6068,6407.514725396832,6420.894581096682,6874.2466245310225
37,60396,61393.63287619047,61272.29358571427,60944.28811507938
18,54841,55405.81552380952,55266.97529126984,58168.977280952364
22,5588,4834.962940909091,4995.558293867241,4757.664673520921
2,13524,14563.230606349207,15501.635596176042,16172.174501875905
4,11164,11548.031359523811,12997.054506565662,11630.870565151514
16,5178,6474.351945238097,6112.323222150075,6253.918858730158
15,32859,32921.510480952384,33207.96223333334,33505.93363730158
28,6287,6169.1775563492065,6090.780476334775,6242.293608946607
47,6832,6245.2935971139905,5990.574544372294,6668.181632251081
32,7804,7146.837142857144,7132.795796825396,6941.828091486293
49,52715,53809.890642857135,54303.98872222221,56644.19543364969
30,7723,5946.697366317021,6239.406192929289,6395.58479119769
21,39555,39989.59326666666,40120.368952380966,41924.58772460319
48,3393,3446.8409150793645,3487.653314935064,3564.016069552668
25,41113,41277.09756190475,41638.01850634921,41094.95840555557
40,5380,5582.62951089466,5551.346678571429,5574.781678932178
24,44546,45037.75116190476,45253.6698015873,44583.0278106782
10,38056,35077.49440952381,33514.04521587302,32926.08416774891
28,4190,4236.521553751809,4278.931794877345,4373.582420418471
23,4298,4038.604385137088,4366.757847330449,3976.2750878787874
7,13168,13863.247399117552,13566.338688888882,13789.232822222213
11,11928,12117.147037973138,12013.400303102451,11978.483609090901
45,2750,2991.8899920634926,3017.7619782106794,2785.9535103896087
33,6256,6108.5812873015875,6069.967161111112,6235.7665258297275
30,6623,6163.530724891776,6202.390601587302,6169.707271356416
34,2124,4317.494152380953,3796.7877706349204,3653.9009989898977
14,14074,11593.299188095232,11733.481410173164,11639.668955555555
39,4796,4710.848728571429,4756.809021428571,4781.27332936508
6,77131,67737.8974543235,65529.70643354978,71399.57568982679
36,5102,5516.731945887447,5542.829714718615,5651.25711854257
22,40360,32933.07,32950.97900000001,33836.99680714285
34,4687,4692.7812952380955,4663.861426190475,4673.676656565658
14,40447,42713.73927806636,42594.73661233766,40984.9952031746
14,54684,54663.92716666666,54696.99373968254,55499.4233452381
41,5467,5892.568129581532,5782.139168903321,5811.316603246755
15,52287,53717.94109999997,53547.7215238095,52545.92603650792
48,49177,49756.06064646465,49637.313776190465,49291.163255555555
25,58562,66970.68540512263,66811.97351984128,66611.10024054837
35,45185,45217.85371428572,45213.031190476184,45232.901019841265
6,41281,49219.86485328007,48498.99400151518,45685.741530447354
19,5037,5136.849107142857,5448.49923968254,5124.834157287158
21,55983,61355.05345714286,61277.090623809534,60148.05235021646
2,22463,17721.99625122655,17354.625216955283,18349.158067365977
9,16324,11030.046265151517,10565.79492272728,10714.931251370856
39,4294,4320.478358730158,4448.693111904764,4288.806931313132
43,5224,5182.701450793649,5180.496589682538,5130.4071675324685
25,60508,59555.80786428572,59895.743630952384,59322.600020779224
19,4257,4635.56918860029,4771.232202525253,4544.239826695527
15,13388,11827.898683460986,10453.679919841275,10668.126467243867
33,1544,1544.1007666666667,1546.626695238095,1568.2270416305917
16,57017,57775.80033333333,57873.2898462482,57749.95388073592
25,5229,4300.185675324675,4273.629277777778,4314.736323870574
44,54777,57345.60177373735,57317.43743333331,59614.01944126985
20,2150,2157.577780952381,2162.2583809523812,2162.398057142857
14,5956,5978.169876190478,5960.810066089469,6068.968501948053
13,48213,49991.77898034186,50705.77421349207,49243.11286825398
47,4500,4482.690693290044,4471.310748412698,4362.575309523811
28,66928,59423.155894949516,59575.248144949524,60184.01875427347
18,6458,6861.260757936507,6780.206602453099,6786.179639105336
33,49207,49305.4731111111,49612.336177777775,49298.68075064935
25,2150,2169.2255523809526,2193.4097,2155.807357142857
45,4205,4746.610953174605,4728.865124314575,4620.544914357865
42,5656,5700.806430952382,5705.212506349204,5677.225792784991
26,53499,56370.67271825399,56427.282657936536,55593.984245382395
41,2359,4169.341267127318,3874.373886075037,3900.5134765512257
47,3999,3985.678914285714,3968.9648166666666,3968.7323841269854
25,6489,6924.84173492063,6758.731531313129,6943.394320851373
42,6172,6165.571296536797,6153.147798412698,6140.447626190477
48,4071,4020.422695238094,3903.7851015151505,4224.022329870132
41,24234,24242.952933333334,24416.2741952381,25441.53519538241
39,5592,4236.43820793651,4100.530213902764,4359.065622799423
14,6132,6335.506442857144,6633.154212049064,6481.37432460317
34,4294,4241.9895182539685,4286.438811111111,4233.895072315593
30,3393,3388.653333333333,3404.8012666666673,3384.526525757575
48,2201,2206.7375336219334,2205.231633116883,2221.142030952381
18,4262,4140.184291919191,4180.24833989899,4088.4415138528148
37,54115,54561.306668686855,54579.04088571427,54880.478831385284
4,7927,9603.544355555558,9849.026800000005,9696.48507554112
20,5178,5276.051442063493,5248.045412987012,5176.376624891776
38,5063,4616.570922727273,4681.250806493509,4717.853482611832
34,2412,6926.72288946609,6266.780602813852,6143.437788383842
33,7575,7628.793789682541,7588.823344372293,7688.892030086581
12,3362,3369.088980952381,3383.9790142857146,3567.9997999999996
23,44144,45363.83829047619,45084.28375800864,44796.82799444444
14,9178,10567.34916601732,11627.816633261176,11034.274332756127
41,5276,5209.086596031742,5169.307742063494,5233.034250238648
29,8319,4822.341344805198,4777.947042279945,4509.987913131313
26,6195,6452.469659595955,6456.13733607503,6344.108502380949
6,57017,64609.05320627705,64299.85777409812,61801.56058874457
33,6352,8552.169917460318,8360.487036363633,10131.752848051947
11,84756,81532.0444486291,80324.5865741703,84945.24093246754
26,44144,45216.67160714286,45179.48501248195,44373.76723333333
24,4099,4453.718139177488,4467.642212265513,4467.834866810966
26,7081,7044.533007142859,7009.67103095238,6825.285058946612
43,60978,60702.94006666667,60369.87434285714,60891.86331269842
18,47429,47962.759235353544,48723.127186507954,47316.297217965395
13,7352,7355.024943650791,7520.5729578810115,7402.758133189029
14,5488,5430.666502430901,5866.763720274173,5182.014959956715
48,2124,2124.060885714286,2129.417112698413,2125.19502012987
15,2637,6272.103924603174,6287.920323376622,5598.432291269842
43,4427,4426.624666666667,4424.191046825397,4417.867516017318
12,7424,7358.275668253968,7541.312345238096,7430.096294444446
11,60260,58215.10645541124,58012.83097619047,59790.338920634924
2,9840,11383.64639790765,12506.1140524531,11843.854395743141
25,4888,6395.618619841271,6105.515234776333,7730.3753396825405
35,6319,5787.365545959594,5857.951761832611,6139.798792041293
43,39321,40029.0392468254,40142.848366017315,39347.3607047619
29,27792,27922.415657142858,28184.401601298705,28404.669976190475
14,5102,5528.444080952381,6256.468776984125,5694.6344436507925
16,7424,7427.462891269842,7160.117735714289,7667.573865945168
10,13122,11276.061931962477,11447.069918831166,11603.437116544565
47,4637,4650.927171428574,4598.157442002443,4575.927253934952
26,9382,9177.374468181819,9110.018882467533,9286.557332828283
15,50868,50186.40495238094,49812.15296378067,50691.73807958153
37,56702,57452.48313888889,57246.48239365082,58916.37382124541
26,45883,46439.63021190475,46267.88245281385,45931.897684127
22,5772,5775.478833333333,5788.901182539684,5774.256240476189
37,5231,5388.846725846376,5486.338323321126,5419.6828474469985
28,6128,6020.940045598848,6006.515704761905,6046.033101587305
15,11309,11036.148000288604,11042.87612085138,11209.858716866462
7,9377,9743.357667754468,10067.606614790766,9546.134480952373
24,53164,53186.24785238095,52888.81083333334,53057.39245079366
13,11129,12120.600490692646,12001.987859163059,14572.365726623382
36,2022,2362.632681746031,2359.109966450215,2270.3047763347768
21,6324,6306.28706031746,6351.235950937954,6319.13572962593
44,8322,8107.609072222223,8042.633469841271,7977.657144083695
15,7954,8693.713599062052,7957.850092279937,8540.911517027418
13,45693,45746.20516666667,45649.649342857134,45545.08075555557
7,9201,10598.320371428576,10192.481181024528,10024.188653968256
30,3127,4002.3422451659444,3910.0303976800983,3992.7581642857144
33,3397,3795.4862796703314,3613.8903381840396,3279.839618253969
21,4337,4210.162158802308,4216.257332900432,4077.0902601731605
34,3998,4126.725391269845,4145.790689682541,4161.732396825398
12,53164,52334.516209523805,54135.68749336218,52721.013276984144
36,8111,7571.987408658008,7546.27205281385,6523.866274603176
44,4656,4794.222723015873,4790.062066883117,4737.5448428571435
9,54115,61691.099674963916,60654.484503996,61077.08424004328
23,5617,5824.86837046287,5893.971979942278,6111.461781529575
20,52287,52507.08201666667,52662.57474740259,52796.53256904761
29,54608,54574.31197380953,54411.22288095238,54603.92197619047
30,6461,6446.07528975469,6325.750293650796,6406.187583694084
3,12663,13508.670496031746,12358.51551984127,13864.28152987013
3,20445,12077.76862439782,13425.683296042846,12079.04312893218
17,9746,6577.345532661781,6852.037567460317,6844.77982857143
39,2051,3059.5817055555544,3014.3510279609286,2860.1653488455977
37,7179,8127.683394444443,7881.592708730159,8090.440646087246
32,4173,4384.563671428571,4382.90133051948,4524.425481962482
38,8111,8407.510319047618,8466.403444011543,8686.971665079365
36,3528,3668.8040496392514,3818.8721301587284,3537.986218253969
17,5949,6346.356215873015,6397.2901212842735,6155.358830591635
37,45883,45994.324700000005,45967.853842857134,45865.50312380953
14,61933,61927.733127272724,62204.848869696965,62601.79372171715
7,10069,10230.342154761902,10179.516955233654,10277.314206132754
21,49725,49724.07,49763.76383333333,49723.49584999999
16,6324,7211.766269841271,6815.156398557003,6830.4124666666685
16,5037,8220.465755122656,8076.492990404045,7624.761243001444
15,9723,8584.85471038961,9184.007666017316,9273.095759523812
41,2343,2344.877333333333,2348.419861904762,2405.6761004329005
7,8988,9199.08897142857,9352.791965079361,9440.180898473749
25,3716,4524.710750649355,4565.001967243867,4289.865588023086
44,4618,4835.2945515873025,4519.354502958155,4542.444606410255
9,5955,5955.470604761905,6038.967193650795,5987.8004548229555
42,3961,3939.6720539682547,3942.0028809523806,3955.4982063492052
18,49553,49547.22687979798,49735.095188095234,49576.61558275614
10,53164,52549.5252404762,51834.6142968254,52982.58636926405
35,62617,61974.58943571428,62109.673688888884,62765.38613369409
46,6578,6766.403880158727,6664.956089754685,6655.914322222221
31,4979,4989.40606904762,4980.12308924964,5034.152497619048
20,1822,1810.897852380951,1789.3806209235204,1803.8715358585862
41,6578,6592.098384737481,6612.252768181816,6556.671302380951
38,52175,52238.3735,52397.01901190476,52129.31627763347
19,2339,2343.0895555555553,2340.59153015873,2370.029389105339
41,5937,6835.758045743142,6801.077277777777,6299.884046031746
28,49613,51836.52152323232,52135.39287619048,50455.34766334775
34,3153,3558.4063970085476,3500.0075661616165,3342.9986151515186
37,8950,8613.161517316015,7814.47860562771,8495.875415107115
11,5177,5791.139317460317,5718.284100937955,5257.2456403318865
36,2679,2111.0692363636363,2125.9330863636364,2235.7278532467526
38,4500,4539.24459047619,4539.933855411257,4498.009329437229
27,5232,5396.382807575757,5390.93823116883,5262.269496825396
43,3334,3343.038814285714,3378.2496952380957,3437.128909668109
38,5432,5004.277847402598,5006.068476190476,5022.7072495671
28,52882,56328.60221046174,55434.79165555555,60437.97838131313
25,27976,27968.034,27947.038,27975.640344444444
40,54608,54006.31053888889,54032.65666904761,54595.09919206349
8,11868,13850.71242258297,14374.007031956935,14065.483671717177
33,4979,4981.113971428571,4976.118743650794,4992.314754617605
40,6914,6987.656013997117,7036.370219696968,6910.182313852815
22,5955,4661.09136984127,4896.2811463924945,5221.18026096681
9,31982,31891.504604761903,31902.393666666667,31847.621533333324
47,3720,3998.2582770562767,4031.9918922466413,4086.3991391774875
22,53937,57741.97970808081,57804.710488888864,56343.539136507934
10,6489,7789.451526368081,8440.155501587304,7805.879778932174
25,55377,55407.834,55425.56871111111,55487.67378181819
11,10785,10971.79944935065,10922.47887328227,10901.768382683986
32,4827,4826.478466666666,4829.256559523809,4827.732932828284
46,34681,40067.72363412698,39679.40020620491,38748.37655317461
46,6382,6131.765734126984,6164.309612770563,6134.750670274171
20,38099,38197.18154285714,38119.61441428572,38232.22189126984
8,56476,56373.121399999996,56385.47663982683,56369.8441053391
25,5523,5541.702779942281,5568.825142857143,5538.976048412702
4,14744,9976.80630815296,10309.145231096676,10585.29591404151
39,7281,7236.5201954545455,7206.950085930735,6986.5161444444475
2,12118,9213.35702640693,9898.519229509384,10648.632279365083
13,49553,49559.719690476195,49819.98923434343,49675.27785079366
18,5441,5354.176630952381,5574.707038095237,5349.713219047616
42,4181,4115.025091991343,4197.015063564215,3826.1468730158726
5,51707,49734.35759474971,53056.77234249639,49895.387404834095
34,7572,7556.8932,7695.447482539682,7446.312524081474
21,57081,56984.434599999986,57188.882233333345,57133.19350952382
20,2339,2338.7776,2390.816138095238,2336.2961714285716
45,60260,59406.60552698412,59506.748581818196,60177.36235844155
15,6131,5656.75460079365,6331.134117460314,5748.556388583638
12,45257,45293.45623333334,45287.95156349206,45269.09019545455
16,29170,32653.402957142847,32834.44486746032,31865.529546031747
44,8112,7570.741176190474,7544.688471789321,7908.8122327283845
13,48851,49151.86593333333,49297.43988744589,49167.30678968254
23,10225,8754.14650822511,8766.541781890333,9035.11230238095
11,9735,10923.790114285723,10533.349227983124,10815.720451370848
35,2201,2201.054,2201.072,2201.3935
15,11586,11889.882769769118,11514.235115151512,11861.07445476746
22,69168,69119.5958,69318.08915555557,69689.52136428573
8,5352,6330.353619264074,6620.757486191583,5984.373824531029
5,24908,14249.504736507935,13052.425556637809,15654.860106216018
38,4915,3883.076765656568,3985.5461857864375,3764.1231690476197
20,2968,3059.4748928571425,3191.5310571428577,3005.177288095239
20,4830,7129.464455411259,6018.3424673160225,5655.853359740261
25,61899,52012.57467857144,52051.687999999995,53489.338804617604
23,55377,61032.89452478634,60975.14868986569,57272.95183362193
28,2901,2896.2809619047616,2898.7167126984127,2904.5656619047622
24,3466,3588.223323809524,3660.9547658730153,3521.8221849206366
45,41101,52406.970196897535,48741.94685266954,52818.89330194807
25,56588,58289.08773470419,57946.36791868686,57117.427914285734
28,6543,5916.268427056274,5972.909442568539,6174.396155122663
49,28510,28362.153216666666,27655.356061904757,28135.783396825398
40,4500,4482.486644444444,4467.511815873016,4498.749966666667
24,41064,41063.73085714286,41102.2388,41077.058088888894
34,7005,6571.501753391051,5888.968725252525,7059.613969841266
34,7145,7061.661069047617,7250.596696825396,7244.605112726163
21,67137,65488.49272979794,64929.248288961004,63092.047076984105
31,1890,4458.447625685423,4335.842425036073,4304.874793290046
40,5219,5317.356362265508,5284.14551082251,5298.651114890661
19,6437,7751.393642063492,7399.479462770561,7076.922904761905
11,4263,4293.514150000001,4299.354539682539,4353.081517388166
4,60508,60302.13181349205,59826.897578571414,60778.96043903318
47,5407,5802.881603174604,5600.591017826621,5599.167742857141
46,60978,55454.53454413917,55344.44997619044,56279.06764278496
32,60508,60496.296,60493.323833333336,60499.159666666674
41,4439,4020.8387800144287,4036.8267953712943,4201.1278022366505
28,5421,5769.155819841271,6155.362527489175,6183.780483333333
35,48079,47667.866139682534,48091.90542251083,49013.376668037534
45,8708,4267.54579076479,4549.527334493281,4192.652534487734
30,6458,6366.3208154456615,6397.822226123878,6276.128930808082
40,4230,4369.681476984126,4379.3109,4235.701815873017
12,54684,54551.75553333333,54632.3166904762,54908.145930952385
46,5875,5602.427328571427,5484.416455627702,5735.60143203463
15,10643,9955.712165945173,9961.687818253968,9770.288894660895
41,54684,54473.90378571428,54379.70218787879,54686.89762857142
49,3302,3837.955218181819,4011.1304071428567,4025.2285095238085
21,2111,2286.143670634921,2319.7297901875904,2194.363642279942
15,8719,12592.185537518042,12224.819087357082,11210.177701082252
25,5762,5145.03732308802,5066.969395093791,5247.187446464648
26,6134,6499.899210739254,6451.894182955931,6620.602226551232
2,16548,12209.052740331892,11972.705176479076,11052.388243650794
8,61933,63147.82706666664,63292.92934047618,67060.36117539684
24,5042,5510.995018253967,5368.901172222226,5593.542956776553
38,5790,5825.753475468978,5928.9335909090905,5974.183549639247
43,32859,32849.1,32836.936,32909.62202380952
27,4165,4171.60165,4181.015678571429,4154.979480952381
3,19887,15969.125371428581,16856.08501623376,15992.808968808975
16,7691,8352.061171500718,7758.906089898991,7604.2082505050475
40,1776,1781.9573,1776.3630952380952,1778.1034388888886
41,50271,47972.10436017315,48646.017852380966,48752.48404791319
31,2410,2411.395333333333,2437.9061666666666,2449.369061904762
8,76255,72524.12750158731,69868.38712380956,69443.49813246749
7,23898,24139.04471904762,25099.543825396828,24376.428501587296
24,2410,2410.7805,2417.435638095238,2423.828706349206
40,4348,4550.035320851372,4573.729005050506,4502.0262910533875
15,9133,13399.657082756128,12562.442919047617,11284.902199711394
33,14702,15509.99768398268,15529.188676839827,15536.508863780666
6,64285,71636.56371031742,70570.4688450216,71141.93887024645
24,53937,54779.520147763316,54717.605728066366,54907.08096984127
35,17835,10973.619803246751,9421.010493650792,10988.32285122655
30,6450,6418.752083333333,6400.0378666666675,6486.288282539682
48,64173,64683.843603174595,64195.19181183261,64529.79082887668
5,7487,7814.718042424241,7879.267205411256,7509.801683261185
9,51372,50251.50242777776,50469.52879029305,50208.89374126986
6,14364,14592.477431601736,14209.218337662338,14339.325609884556
13,13089,12681.909298484854,12523.754594716389,13014.414019913422
35,5007,5162.647518253971,5179.375457142865,5285.189168614717
47,6450,6435.331685714285,6529.080413780665,6491.563986147185
32,57453,57691.31079999999,57676.528222222216,57736.01106233766
23,5094,4679.0461476190485,4907.6281932178945,4674.607188866689
46,3754,3004.0286243867217,3017.504537662337,3342.328566955267
38,4755,4769.970928571429,4797.687550000001,4716.21282063492
44,7976,7431.19343095238,7438.540612987014,7361.395876984128
42,3916,3866.4014422799423,3873.1597190476195,3850.546842857143
29,10688,6115.337705627705,6352.644250865799,6235.251392063491
17,7021,6673.3294735209265,6886.541924603176,6525.124226301476
19,32923,35786.56023809525,35499.480702886016,34923.93124126986
21,9513,7532.621297619045,7337.7174904761905,7851.396917388166
16,3194,4023.001420634918,4071.5827626984105,3991.655735064935
10,15195,12445.100350793653,12819.441373953821,12651.608282323228
20,67601,71406.8016106782,71408.69015440115,70161.95546969137
42,52715,55884.986206060596,55463.677296536815,55939.53648217895
48,4508,4202.15565490621,4054.7965515873034,4001.2428981962494
33,2410,2426.5571837662333,2432.9836047619046,2442.503447619048
23,52873,46018.23231861472,45964.15533333333,45923.89287698411
47,69265,77981.01445793649,76927.7232174603,73471.30925230877
29,4075,4130.918581746031,4118.142914213565,3929.9808781385286
39,6776,6632.733638095238,6600.401154473305,6410.462189682542
46,6308,6168.9157658730155,6245.189220202016,6314.165225901875
16,5227,8160.723209451662,8497.192810317458,8332.645112626262
8,7425,7383.116233333336,7472.73991962482,7439.903147557998
31,49553,49570.966,49619.06573333334,49576.57775021647
9,45995,54457.21547539684,55202.808830230875,54271.09605360749
28,4071,4051.3162492785004,4055.2316728715728,4032.3792920634914
36,51697,51037.585855555546,51191.2242,51686.765886652254
38,6395,6531.477627777779,6538.383092857144,6504.991880735934
25,57920,58515.877522222225,57926.89258239538,59424.15074920636
17,5942,5937.447764069264,5909.677248412698,6087.582829004332
47,6692,6890.80824047619,6912.249403174605,7198.512515873012
17,5293,5607.829163419913,6281.142462409812,5872.912705916302
40,4499,4495.072,4490.764052380953,4496.28953982684
26,58125,59237.582814141424,58880.43150000001,58558.4692034632
20,9298,8549.178834776334,7958.9857615440105,8609.334131024532
7,7487,7563.117383333333,7978.129418181816,7986.374255483402
42,60508,60582.581,60609.43413571428,65484.82832063494
5,9000,9091.160797402597,9493.49965122655,8722.885168686867
32,57017,55310.27086868687,55179.90857979794,55791.13051204906
10,50462,42615.25218333334,42642.479373809525,42920.44782619048
10,10012,7424.9168865079355,7850.7292802808315,7711.086018204021
9,13930,13741.374586435786,14412.272210678211,14130.775072366532
32,6515,6700.928684559884,6820.9927207070705,6825.264595310247
43,8017,8737.981501298706,8727.137809523812,8761.467617909871
6,15543,14643.29639603175,14161.05165161506,15215.249491269835
11,7484,9537.883066883114,9390.736721223226,9103.408583910534
2,20349,18150.538644227992,19166.19076955267,20434.38379603174
16,41064,41079.44366666667,41155.6263,41214.1850452381
45,60978,62257.445091774905,62313.032847619055,66948.49437604616
17,5949,6420.397217460314,6568.467021356419,6529.975365440116
33,2124,2220.2348444444433,2200.647557142857,2185.127084920634
15,10744,10711.74889848485,10795.260255266956,10842.678880158724
4,41064,51748.98274747479,53982.360800216484,50902.591423015896
47,2613,2961.4601190476196,2847.9425866522383,3381.608822222223
14,69885,65664.78904040405,65463.17833203462,65738.58376045623
38,2651,2973.6926725441213,3141.102593073591,2870.247372943722
32,67601,74544.92977936508,74500.60788203463,69539.11927063487
37,6306,5398.71860992602,5810.472550793651,6013.799296031747
16,18382,8178.519615873017,9183.17021204906,9818.755317316018
10,16989,13088.852343256745,13839.386393434343,13392.554597619053
12,15719,13047.413455039406,12611.339797619048,12452.12514033189
14,54684,57040.99981010102,56821.86374444444,56185.62215
44,53164,53210.12533809523,53257.979251587305,53569.92602698413
22,6262,6355.642001587302,6358.890432251079,6372.498836580087
35,8328,6002.712147691198,6345.912520418469,6195.472057936509
43,4359,4772.918540476188,4860.075951587301,4458.25673095238
48,3090,3126.8278536796547,3136.846464285715,3203.9270404761924
28,42521,42805.12,42824.71857777778,42777.32819141415
3,53074,55246.588455122605,57708.33592771669,57254.78855909095
20,7122,6857.757422438672,6489.58997886003,6961.031741630591
23,8668,7885.863741774893,7771.360017460315,7921.604502203351
10,36700,39627.23860728718,39449.34585252525,36856.13871825396
21,28510,28558.254285714287,28816.353457142857,28473.541871428573
35,6067,6075.8136952380955,6070.754834776338,6132.931875180373
42,2903,2593.4865103174598,2590.7261023809524,2580.0583928571427
12,57939,56005.202457142885,55507.21140634921,57466.98453556998
44,3467,3943.8475365079357,4001.546541486292,3810.8689103174615
32,51875,52463.4614082251,52584.52545404036,53648.70460584415
14,10189,12104.16691024531,11835.180454401152,12136.691044372297
23,51697,51758.19804444445,52001.33742525252,51656.21676067822
6,6932,8435.197852564099,8989.092617532464,7801.023210966808
13,65517,64059.3792010101,63371.39293073589,65493.076374586526
23,2203,2217.249866666666,2252.257492063492,2375.0832928571435
49,5886,5364.419849345101,5289.776867388167,5641.4500957431455
38,69773,62210.48260079367,62711.3081789322,63528.84582496396
16,27976,28897.80100793651,29129.55592698413,28493.60157222222
29,23944,23947.2256,23966.9352,23951.862055555554
25,3234,4540.041468725717,4672.732694516592,4871.353380158731
21,5322,5342.704164285715,5457.209368253968,5412.187024603177
26,4272,4134.590519841269,4186.053234487735,4247.425671500722
46,6991,7108.187365140418,6936.858511904765,7162.74582893218
21,7101,6637.643940476192,6579.794539466088,6519.229882539683
15,5227,7086.76188203463,7850.312385569984,6645.976901010098
45,2124,2151.1296285714284,2242.834661904762,2222.6306023809516
25,39499,39499.0,39645.046622222224,39489.14986507936
46,2359,2542.459982034632,2666.8094751803746,2581.98809148629
7,49992,46618.66757698412,47805.72645367967,44431.0504261183
6,9879,10629.810297619037,10552.38853126873,10477.088846608951
16,11210,7499.032398268399,6959.622899999997,7949.228267343771
30,5267,5958.21534552669,6039.085593939391,5882.199325396826
37,6024,6173.397803968254,6139.344373520925,6220.699993434342
15,10563,10428.741509595962,10502.863280808084,11482.36595461761
37,67130,63099.8410809524,62267.362331890334,66450.02966825395
30,9198,10284.678496969696,10133.606201442999,8941.065013924966
48,53152,51240.310824891785,49143.45709078145,51486.30908463204
34,6578,6661.658236630037,6701.279915079366,6586.84028095238
33,3471,3573.669642857143,3564.417385714286,3537.3130809523814
2,14028,13456.15029646465,13129.392431457425,13608.472064574318
49,32859,32772.45716428571,32829.95945952381,33184.12186825396
29,6082,6322.5598275613265,6323.352103246756,6329.563196825397
1,15058,13956.577221356421,14857.558242207784,16934.496158730166
17,4860,3324.021937734489,4273.7690129148605,4675.197165079367
27,3831,4020.699663492063,3969.2705483405484,4203.599099639254
39,1105,2187.0166170385164,2002.9526158008657,2229.4881339105345
29,2366,2277.009302164501,2401.758664502164,2591.95078015873
19,56476,56425.30085,56450.05493333334,56425.67230317459
42,4079,4806.287666677767,4736.003596536799,4410.091966305916
27,8130,8133.77215685426,8122.847603679656,7983.230950937956
21,5303,5318.417122222221,5478.250889971141,5315.3902269119735
45,4538,4612.7983300532815,4806.064449062049,4508.5996000000005
22,7053,8020.96668261183,8060.422453341102,7816.399633238982
22,35490,35855.39416190476,36160.714590476186,35477.481834487735
20,7963,7694.700916666666,7669.241137518039,7269.865293903313
2,12385,12721.1635512987,12235.101064213559,13524.121631024524
30,3288,3505.9679476190477,3633.505561904762,3647.548075108225
41,4417,4416.576000000001,4461.102523809524,4394.818705555556
41,1694,1851.0190999999998,1903.7931746031743,1872.8084610389608
25,4165,4132.218822222222,4167.084710389611,4184.302295848597
26,5102,5110.218359523809,5115.753988888889,5088.096545238095
23,7046,7623.328054162503,7751.864241125542,7727.546875108223
41,6578,6707.784133333331,6646.503952453104,6624.682930519478
40,3918,4260.160589105337,4274.299776911975,4051.1543603174614
23,5507,5466.824162698412,5456.435291125541,5746.724926767675
42,5547,5351.846244877344,5345.092314502168,5226.258851803754
30,6287,6800.786953968254,6539.201433016984,6467.552513492058
7,18281,13208.0592005772,12524.208656304809,12747.790991025639
40,4813,4494.49418968254,4555.914790115441,4672.310456349206
17,6485,7778.617819841273,7480.136430663783,7624.101003823954
27,3282,3299.016923809524,3398.694673015874,3421.4459068376077
38,5552,5090.313794949494,5128.445353174603,5071.952691414144
35,3583,3366.074743650793,3662.522138888887,3700.390713492062
3,9840,11461.677895066043,12660.930223520918,12262.826704689764
45,6109,5988.333606709962,6019.924455122659,6110.847437012988
4,6060,7454.78236909202,7602.4736259018755,7000.646168342771
3,10166,9217.514069624818,9523.55952380951,9976.698729437228
7,5942,5959.104322222222,5954.168179220779,5921.72112777778
6,47657,48427.42860634922,48487.440913275605,47813.99837698415
34,54684,54694.192,54682.537,54703.19584935065
19,5037,6060.158799855701,6010.576672222224,5424.947106349204
25,5177,5187.547055555556,5245.403996103896,5165.083523015874
4,4263,5701.737103968254,4873.999107936509,5124.212486507935
41,3501,3794.934481746033,4014.615857142858,3545.001882900432
2,6480,9043.686623809519,8141.403930808084,8404.968733333335
35,20684,20871.773733333335,20766.98413333333,20730.905600000002
36,61873,62340.11862063493,62273.45411111111,61272.41495454543
35,4156,3627.0961095238094,4114.797770562771,4327.827108730159
7,4863,4560.903451948053,4508.546997835499,4519.2726759462785
16,5174,3178.6905720945724,3564.7386341269853,3621.050884704183
24,7687,8377.919350000006,8283.451541774892,8393.144906060608
7,30080,26736.90722561323,26677.648439393928,23738.049569841274
11,70220,70086.91140793651,69747.02777857143,69241.31332604622
22,6331,6060.08498326118,6045.965561255412,5968.997429653681
33,3379,3388.803635714286,3381.7369142857133,3402.160477272727
23,6883,6620.076393650795,6718.005431818182,6651.689885281381
5,11069,13720.831647763329,13566.672382140083,13861.925265007218
30,4111,4443.923779365077,4490.857683261184,4332.318771356419
10,12722,11223.885107936507,12074.068907142855,10775.69832445889
43,4817,6340.25036810967,5581.328794516591,6149.569289898988
40,2361,2389.4346095238097,2416.919099062048,2370.6560279942273
27,66928,68012.65102222224,68090.865979798,67885.88764920636
39,50271,48152.39808679653,48468.97126190477,48731.36702569095
42,20684,20610.261476190477,20645.987,20691.72826666666
43,54684,54430.6822,54491.54052857142,54743.41039761906
25,37432,37669.72965952381,37671.64203419914,37237.36114523809
41,63163,57247.5982579365,57168.49502857143,58480.83992063493
44,47545,47730.11504523809,47442.051464285716,46612.36154523809
44,2974,3622.164456854257,3550.137090259739,3532.512036507935
45,5509,5734.970611471863,5747.352162481964,5776.649779725831
13,52063,51440.63803095238,50577.91971111111,51922.88315952381
17,7588,6566.869345238095,6792.85983340548,6160.536361383059
40,4637,4708.192018253968,4713.664012698413,4631.881739682536
33,51817,52578.87325714284,52453.73324761905,52041.52656111112
