actual_price,model_1_pre,model_2_pre,weightage_pre
6717,6567.93,6689.6,6582.530400000001
6271,6282.39,6282.39,6282.39
5574,5817.81,5789.59,5814.4236
4969,5002.03,4970.69,4998.2692
60508,60508.0,60508.0,60508.0
5960,5960.0,5960.0,5960.0
7488,7411.59,7450.3,7416.2352
2057,2223.0,2211.66,2221.6392
4069,4147.67,4603.87,4202.414
5892,5892.0,5892.0,5892.0
58394,59679.96,59874.71,59703.33
4451,5723.63,5071.2,5645.3384
43526,41931.55,41936.47,41932.140400000004
4080,4082.21,4090.59,4083.2156
4149,4281.81,4277.43,4281.2844000000005
44546,45545.07,45542.93,45544.8132
7484,7312.66,7301.74,7311.3496000000005
7360,5570.27,6961.15,5737.1756000000005
16773,16237.2,16398.24,16256.524800000001
7877,7908.13,7848.58,7900.984
1776,1776.0,1824.14,1781.7768
51457,53267.96,51457.0,53050.644799999995
4284,4671.15,4675.73,4671.6996
2201,2215.77,2203.16,2214.2568
3401,5103.8,5096.43,5102.9156
11205,11621.69,11460.6,11602.359199999999
2482,2553.57,2536.73,2551.5492000000004
50271,50319.18,50271.0,50313.3984
2359,3318.74,3560.14,3347.708
7072,7072.0,7230.65,7091.038
5275,4916.58,4998.68,4926.432
14859,14089.298999999999,14042.604,14083.6956
4251,3870.32,4010.02,3887.0840000000003
50969,50969.0,50969.0,50969.0
10587,8623.26,7724.92,8515.459200000001
7489,7513.14,7551.67,7517.7636
45883,45883.0,45883.0,45883.0
4246,4048.7,4024.28,4045.7695999999996
3918,1881.47,1879.1,1881.1856
43430,39634.52,39555.0,39624.9776
6068,6068.21,6044.03,6065.3084
6634,6769.95,6782.05,6771.402
52586,52586.0,52586.0,52586.0
8332,8652.76,8624.38,8649.3544
4111,4111.0,4111.0,4111.0
5772,5772.0,5772.0,5772.0
38099,42835.0,44514.86,43036.5832
4491,4656.55,4739.86,4666.5472
45185,45185.0,45185.0,45185.0
5293,5587.33,5817.89,5614.9972
14019,14300.556750000003,14256.948000000002,14295.323700000003
6129,6144.91,6127.89,6142.8676000000005
11575,12355.73,12149.32,12330.9608
4757,4759.87,4796.33,4764.245199999999
45776,53715.72,51571.51,53458.4148
6067,6067.0,6071.44,6067.5328
7660,7453.15,7477.3,7456.048
12884,9111.11,10502.21,9278.042000000001
37985,38023.75,38023.75,38023.75
4554,4442.75,4385.17,4435.8404
59917,60429.68,60439.76,60430.8896
43865,43865.0,44091.61,43892.193199999994
5850,5881.92,5947.55,5889.7956
3994,4429.33,5192.68,4520.932
4499,4499.0,4503.16,4499.4992
20760,20817.12,20760.0,20810.2656
6568,6570.3,6568.0,6570.024
6461,9195.14,9231.65,9199.5212
4731,4746.15,4743.49,4745.8308
13728,14258.77,13844.0,14208.9976
6109,6109.0,6109.0,6109.0
45995,47946.16,47886.57,47939.0092
64285,64333.16,64262.6,64324.692800000004
2124,2124.0,2124.0,2124.0
53164,53164.0,53164.0,53164.0
6188,4082.62,5457.68,4247.6272
5622,5641.88,5655.86,5643.5576
28872,28872.0,28872.0,28872.0
69168,69168.0,69168.0,69168.0
7457,8774.64,8766.4,8773.6512
15615,14947.2,14815.6,14931.408
11843,11828.17,11799.72,11824.756
5549,5549.0,5536.6,5547.512
12197,12896.258999999998,13207.95,12933.661919999999
6354,6337.68,6330.28,6336.792
12267,8337.59,8281.15,8330.8172
7927,8275.09,8198.68,8265.9208
4979,5288.38,5652.66,5332.0936
21149,17301.67,17668.0,17345.6296
55983,55983.0,55983.0,55983.0
8100,7683.61,8013.27,7723.1692
3999,4006.64,4002.81,4006.1803999999997
55502,57055.3,56725.04,57015.66880000001
60508,60508.0,60508.0,60508.0
62045,66021.0,67891.4,66245.448
5507,5512.26,5522.78,5513.5224
3381,4333.96,4383.02,4339.8472
10069,10440.3,10352.83,10429.8036
6395,6436.49,6431.7,6435.9152
5942,7458.0,7799.16,7498.9392
5805,5543.24,5537.22,5542.5176
7081,7035.24,7058.12,7037.9856
7135,7107.82,7120.03,7109.285199999999
11133,11278.3,11657.54,11323.808799999999
5206,5206.0,5206.0,5206.0
5098,4831.64,4899.8,4839.8192
62793,64577.16,63913.0,64497.4608
58282,60379.69,63899.67,60802.0876
76927,61318.82,60294.95,61195.9556
49613,49613.0,49613.0,49613.0
56058,56214.8,56371.6,56233.616
11383,11246.03,11229.51,11244.0476
22152,22152.0,22152.0,22152.0
6985,7020.68,7033.92,7022.2688
6115,6137.84,6119.2,6135.6032000000005
5089,5041.19,4960.08,5031.4568
2477,2533.87,2482.37,2527.69
9867,9505.34,9439.39,9497.426000000001
66201,63472.51,63868.93,63520.0804
54684,54684.0,54684.0,54684.0
4830,4664.11,4690.39,4667.2636
2836,2843.86,2832.78,2842.5304
76612,76686.37,76686.37,76686.37
3754,3921.73,3922.39,3921.8092
1776,1776.0,1776.0,1776.0
5087,5087.0,5088.97,5087.236400000001
3393,3393.0,3478.15,3403.2180000000003
50969,50969.0,50969.0,50969.0
6633,6671.28,6660.75,6670.0163999999995
52287,52287.0,52287.0,52287.0
73369,73369.0,73369.0,73369.0
23838,23838.0,23838.0,23838.0
47408,47408.0,47408.0,47408.0
4262,4253.81,4326.2,4262.496800000001
6611,6296.0,6296.0,6296.0
13347,10205.14,10088.23,10191.110799999999
6578,6986.61,7125.57,7003.2852
54684,54684.0,54684.0,54684.0
5955,6267.37,6353.07,6277.654
5610,5659.4,5666.3,5660.228
4027,4059.84,4057.32,4059.5376
62591,59819.67,60799.0,59937.1896
4500,4517.35,4550.74,4521.3568000000005
59929,59929.0,60103.72,59949.9664
4416,4721.38,4985.53,4753.078
49725,49725.0,49725.0,49725.0
60508,65598.19,65439.77,65579.1796
4111,4111.0,4111.0,4111.0
51595,51595.0,51595.0,51595.0
3346,3592.6,3595.48,3592.9456
3644,3727.67,3729.28,3727.8632
57017,57267.88,58816.84,57453.7552
16835,16050.666500000001,16079.5665,16054.1345
9201,12637.59,13260.81,12712.376400000001
10895,8439.7,7485.27,8325.1684
4792,4792.0,4792.0,4792.0
4755,4805.4,4789.99,4803.550799999999
55502,55502.0,55502.0,55502.0
8803,7322.31,7151.325,7301.7918
42457,44752.62,47768.99,45114.5844
4979,5026.89,4979.0,5021.1432
51117,51037.48,51117.0,51047.0224
4284,4797.86,4702.28,4786.3904
3150,4340.48,4021.98,4302.259999999999
5098,4934.04,5001.64,4942.152
6296,6368.45,6340.1,6365.048
54841,54841.0,54841.0,54841.0
4660,4693.37,4700.06,4694.1728
6461,6461.0,6461.0,6461.0
37985,37985.0,37985.0,37985.0
8043,8113.73,8134.67,8116.242799999999
4221,4593.09,4445.35,4575.3612
13103,14894.655,15122.8,14922.0324
69113,63630.54,63449.33,63608.7948
80544,61928.32,59725.68,61664.0032
44280,46450.56,46793.28,46491.6864
30808,24234.0,24361.92,24249.350400000003
50297,50933.16,51251.24,50971.329600000005
11108,14128.0,14612.5,14186.14
6461,6533.51,6461.0,6524.8088
5322,5322.0,5322.0,5322.0
53152,56577.44,55726.14,56475.284
4548,4527.61,4604.65,4536.854799999999
8495,6857.17,6936.87,6866.734
5060,4994.54,4969.86,4991.5784
2410,2458.8,2410.0,2452.944
69168,69078.4,69225.12,69096.0064
6340,6377.54,5948.19,6326.018
6489,6489.0,6464.82,6486.0984
8803,8962.71,8958.62,8962.2192
16738,18436.98,18619.2775,18458.8557
9560,7865.38,7023.57,7764.362800000001
5696,5853.54,5664.03,5830.7988000000005
8552,9036.57,9015.25,9034.0116
45257,45257.0,45253.41,45256.569200000005
41314,41396.32,41478.64,41406.198399999994
7895,7706.5615,7707.999500000001,7706.73406
5437,5109.5,5370.03,5140.763599999999
55377,55402.76,55402.76,55402.76
57565,57565.0,57565.0,57565.0
45693,45617.73,45693.0,45626.76240000001
4500,4498.56,4973.33,4555.5324
27973,28976.18,29595.25,29050.4684
6310,6364.91,6352.41,6363.41
13944,17104.53,16150.72,16990.072799999998
2339,2346.2,2354.4,2347.184
7192,6268.12,6122.34,6250.6264
8111,8117.3,8114.15,8116.9220000000005
4469,4389.03,4380.59,4388.0172
57920,58750.51,58372.48,58705.146400000005
10783,11804.94,10914.16,11698.0464
5950,5973.69,5951.36,5971.010399999999
4285,4740.96,5125.12,4787.0592
52287,52287.0,52287.0,52287.0
6672,6261.44,6405.51,6278.7284
52063,52063.0,52074.2,52064.344000000005
4294,4293.36,4300.2,4294.1808
7660,7261.0,7264.65,7261.438
9933,9862.75,9767.2,9851.284
6489,6494.76,6523.61,6498.222000000001
11319,12604.72,12663.79,12611.8084
6776,6668.24,6652.49,6666.349999999999
9241,9559.57,9376.29,9537.5764
15078,15140.4,15084.33,15133.6716
6568,6568.0,6568.0,6568.0
5772,5782.6,5772.0,5781.328
5610,5724.3,6259.86,5788.5671999999995
44546,44733.23,45347.67,44806.9628
7347,7268.34,6885.7,7222.4232
5148,5241.48,5205.38,5237.147999999999
6060,6474.75,6320.38,6456.2256
41281,41281.0,41281.0,41281.0
8433,8576.43,8519.52,8569.6008
4149,4149.0,4159.65,4150.278
45805,45805.0,46043.56,45833.6272
5504,5749.15,5690.46,5742.1071999999995
62748,62253.14,62479.2,62280.2672
6132,6132.0,6132.49,6132.0588
4390,3959.0,3701.02,3928.0424000000003
60978,61498.96,61688.4,61521.6928
23583,17660.74,16782.64,17555.368000000002
3105,3183.12,3046.95,3166.7796
69168,69168.0,69168.0,69168.0
51875,53067.8,53226.84,53086.8848
1890,2784.9,2662.44,2770.2048
17043,13185.41,12815.64,13141.0376
4259,5092.57,5163.08,5101.031199999999
7426,7549.89,7441.84,7536.924000000001
4961,5015.15,4961.0,5008.651999999999
4499,4499.0,4498.46,4498.9352
2359,2410.26,2377.3,2406.3048
4071,5415.44,5743.42,5454.7976
11319,10931.38,11470.05,10996.020399999998
5322,5322.0,5322.0,5322.0
52063,52063.0,52063.0,52063.0
54684,54684.0,54684.0,54684.0
5617,6014.71,6314.8,6050.7208
4672,4616.42,4753.14,4632.8264
37985,37985.0,37985.0,37985.0
8490,7153.72,7367.69,7179.3964000000005
56590,56590.0,56590.0,56590.0
22198,21807.94,20593.11,21662.1604
45883,45934.75,45883.0,45928.54
7412,7493.41,7454.36,7488.723999999999
69168,69168.0,69168.0,69168.0
8062,8243.57,8225.7,8241.4256
13552,10542.83,11288.44,10632.3032
41113,41113.0,41240.11,41128.2532
7900,7875.52,7823.06,7869.224800000001
56588,56766.92,56588.0,56745.4496
3571,3567.0,3567.0,3567.0
65529,66165.16,66108.04,66158.3056
7423,10687.87,12218.48,10871.5432
4979,5053.47,4979.0,5044.533600000001
54684,54684.0,54684.0,54684.0
5220,4660.43,4736.74,4669.587200000001
12684,15610.26,14358.19,15460.0116
67769,67769.0,68031.6,67800.512
7425,8464.45,8279.18,8442.2176
3855,4123.42,4022.52,4111.312
82975,83617.3,81063.27,83310.8164
3381,3381.0,3371.75,3379.8900000000003
78870,68860.25,63150.99,68175.1388
7650,7865.41,7169.94,7781.9536
2329,2428.12,2435.15,2428.9635999999996
55983,55983.0,55983.0,55983.0
60978,60978.0,60978.0,60978.0
14074,14616.15,14376.65,14587.41
7413,7769.08,7997.86,7796.5336
14150,15498.49,14820.76,15417.162400000001
2124,2210.39,2224.02,2212.0256
7959,8422.39,8308.53,8408.7268
15165,14350.58,14077.55,14317.8164
5507,5507.0,5509.39,5507.2868
51817,51817.0,51817.0,51817.0
2230,2153.68,2152.62,2153.5528
5231,6635.56,5771.09,6531.8236
69125,70682.94,70706.79,70685.802
6521,6154.31,6182.87,6157.7372000000005
60978,61091.78,60978.0,61078.1264
11972,8914.77,8825.18,8904.0192
49553,49553.0,49553.0,49553.0
7708,7708.0,7708.0,7708.0
6067,6067.0,6067.0,6067.0
14264,11651.59,11730.3,11661.0352
49725,49725.0,49725.0,49725.0
10593,10411.63,10361.99,10405.6732
5632,5986.05,5918.91,5977.9932
1105,1323.92,1370.35,1329.4916
8548,10276.65,10377.43,10288.7436
10318,10362.64,10331.55,10358.9092
5220,5098.38,5451.61,5140.7676
52063,52063.0,52063.0,52063.0
60701,52210.28,51316.52,52103.0288
6568,6568.0,6568.0,6568.0
39499,41325.43,41869.14,41390.6752
4658,4658.0,4658.0,4658.0
4633,4716.11,4749.09,4720.0676
68721,53759.38,51719.4,53514.5824
4971,5212.78,5177.84,5208.5872
52287,52287.0,52287.0,52287.0
1830,1905.68,1925.51,1908.0596
60260,60260.0,60260.0,60260.0
6450,6450.0,6450.0,6450.0
2339,2346.98,2339.0,2346.0224
4518,3445.13,3220.05,3418.1204000000002
82184,69896.3,73625.91,70343.85320000001
54608,54608.0,54608.0,54608.0
4990,6573.78,5927.53,6496.23
2738,2953.61,2648.87,2917.0412
9493,12432.91,14717.17,12707.021200000001
67601,68710.23,68820.33,68723.442
32859,32859.64,32859.0,32859.5632
61618,60068.89,59950.32,60054.6616
8329,8174.7,8252.79,8184.0707999999995
34460,44546.16,44920.12,44591.035200000006
4537,4686.08,4687.55,4686.2564
38043,38043.0,38043.0,38043.0
10848,10718.58,10900.11,10740.363599999999
4151,3784.48,3869.03,3794.626
7575,7814.33,7777.51,7809.911599999999
4755,4755.0,4755.0,4755.0
4755,5150.592666666666,5201.88,5156.747146666667
60260,67403.38,67470.56,67411.4416
3014,3022.97,3014.0,3021.8936
4797,4498.8,4514.55,4500.69
61049,61007.76,61393.72,61054.07520000001
4496,4496.0,4496.0,4496.0
4500,4500.0,4500.0,4500.0
4827,4827.0,4827.0,4827.0
3496,3664.9,3549.06,3650.9992
4080,5242.58,5236.88,5241.896000000001
62188,62858.88,62142.92,62772.964799999994
5720,5728.27,5781.95,5734.7116000000005
4500,4500.0,4500.0,4500.0
4755,4755.0,4755.0,4755.0
5670,7121.06,7085.75,7116.8228
6133,7254.85,7206.87,7249.0923999999995
8668,7650.35,7684.99,7654.5068
29622,29766.03,29640.4,29750.954400000002
51819,55895.12,55111.8,55801.1216
5955,6179.62,6192.35,6181.1476
12264,12527.19,12718.97,12550.2036
19201,18738.27,18968.21,18765.8628
27864,27864.0,27864.0,27864.0
62729,58695.88,57888.36,58598.9776
45185,45185.0,45177.83,45184.1396
5523,6121.59,6200.77,6131.0916
2339,3246.72,2855.67,3199.794
3988,4016.26,3991.96,4013.344
55377,64403.75,65893.8,64582.556000000004
8100,7883.75,8076.87,7906.9244
5955,8252.99,8297.56,8258.3384
5410,5260.7,5262.8,5260.952
5037,4981.49,4931.23,4975.458799999999
2646,3083.4,3110.79,3086.6868000000004
16613,15262.29,14986.56,15229.2024
2343,2618.52,2641.14,2621.2344
47545,47545.0,47545.0,47545.0
2476,2476.0,2472.22,2475.5464
52287,52458.36,52401.24,52451.505600000004
7838,6930.61,8026.1,7062.068799999999
56702,56702.0,56702.0,56702.0
5943,5959.8,5950.35,5958.666
8802,7287.78,7077.19,7262.5092
6344,6326.23,6372.43,6331.773999999999
55377,57557.53,58024.81,57613.6036
16782,18163.440333333332,17690.623333333337,18106.702293333332
7021,7085.7,7126.36,7090.5792
4417,6143.7,5915.65,6116.334
66928,68308.09,68442.37,68324.2036
52380,45870.75,45884.52,45872.4024
42521,42521.0,42521.0,42521.0
4496,4496.0,4492.56,4495.5872
17794,17794.0,17794.0,17794.0
2464,2464.12,2477.8,2465.7616
6368,6280.65,6335.71,6287.2572
45805,48303.5,48462.54,48322.584800000004
6523,5878.39,6027.76,5896.3144
51345,51345.0,51345.0,51345.0
7326,6447.01,6175.15,6414.3868
60508,60508.0,60508.0,60508.0
5610,5555.81,5926.73,5600.3204000000005
3357,3433.11,3505.43,3441.7884000000004
3674,3717.08,3709.64,3716.1872000000003
4556,4796.3,4707.76,4785.675200000001
57920,59828.48,59589.92,59799.8528
68105,74999.0,71236.08,74547.44959999999
3860,3860.04,3867.92,3860.9856
2201,2201.0,2201.0,2201.0
55502,55665.33,55502.0,55645.7304
41281,42790.01,41281.0,42608.9288
57565,54768.36,55303.72,54832.603200000005
43811,38099.0,38099.0,38099.0
3336,3336.0,3336.0,3336.0
13446,13440.98,13475.16,13445.0816
13524,14279.94,14289.6,14281.0992
6711,6711.0,6711.0,6711.0
49553,51762.23,50720.83,51637.262
50462,47164.67,45459.17,46960.009999999995
32923,32923.0,32923.0,32923.0
15183,13755.77,14010.34,13786.3184
3831,3872.54,3876.08,3872.9647999999997
55502,55502.0,55502.0,55502.0
60555,60858.45,60761.67,60846.83639999999
10427,11256.29,10950.16,11219.5544
1694,3119.04,2927.57,3096.0636
7415,4338.82,4111.89,4311.5884
4498,4500.64,4498.01,4500.3244
56702,61238.75,60449.75,61144.07
38099,38099.0,38099.0,38099.0
1890,1890.0,1901.76,1891.4112
16549,11581.15,11650.31,11589.449200000001
4348,4568.59,4560.31,4567.5964
44144,44144.0,44144.0,44144.0
13515,14267.23,14552.98,14301.519999999999
9828,10248.51,9941.28,10211.6424
3994,5353.03,5557.31,5377.5436
11698,12258.22,12085.57,12237.502
59524,59952.61,58633.8,59794.35280000001
49553,49553.0,49553.0,49553.0
6067,6254.0,6256.1,6254.252
74911,66007.0,66096.6,66017.75200000001
6583,6795.95,6875.26,6805.4672
4453,4609.3,4607.79,4609.1188
23944,23944.0,23944.0,23944.0
3916,3934.9,3937.01,3935.1531999999997
8063,7123.51,7499.58,7168.6384
6122,6122.0,6122.0,6122.0
15192,15499.52,15520.704,15502.06208
74365,70208.68,68658.44,70022.6512
5012,5245.36,5333.84,5255.9776
7484,7763.5,7843.47,7773.0964
4381,4433.15,4410.8,4430.468
69244,71340.87,71860.55,71403.2316
6578,6854.62,6839.68,6852.8272
4724,4956.565,4940.725,4954.664199999999
60160,60160.0,60160.0,60160.0
6287,6287.0,6287.0,6287.0
23484,23484.0,23484.0,23484.0
5749,5788.62,5811.03,5791.3092
51707,52284.06,52299.87,52285.9572
4391,3723.65,3729.95,3724.406
9616,9681.26,9703.27,9683.9012
5421,8014.83,7514.01,7954.7316
45883,45883.0,45883.0,45883.0
2098,2426.77,2438.37,2428.1620000000003
67004,67152.74,67182.92,67156.3616
6578,6578.0,6578.0,6578.0
14880,15223.35,15280.05,15230.154
7424,7436.19,7351.79,7426.061999999999
1924,1926.89,1912.52,1925.1656000000003
20684,20684.0,20684.0,20684.0
6776,7488.05,6790.8,7404.38
61933,63779.88,64170.76,63826.7856
85162,73382.96,73508.4,73398.0128
2051,2128.0,2091.52,2123.6224
6287,6406.18,6287.0,6391.8784
6133,6573.04,6185.16,6526.4944
54684,54684.0,54684.0,54684.0
5289,5289.0,5289.0,5289.0
5761,5767.3,5764.15,5766.9220000000005
22140,22140.0,22140.0,22140.0
6483,5662.08,5907.96,5691.5856
57565,57565.0,57777.8,57590.536
52063,52176.78,52063.0,52163.126399999994
10549,9908.66,9937.71,9912.146
49613,49613.0,49613.0,49613.0
54608,54608.0,54608.0,54608.0
7304,7247.6,7164.42,7237.6184
11441,7721.61,7709.57,7720.1651999999995
4678,5285.25,5222.79,5277.754800000001
54608,54608.0,54608.0,54608.0
47408,47408.0,47408.0,47408.0
5152,4649.3,4719.06,4657.6712
53164,53164.0,53164.0,53164.0
4363,4836.48,4626.37,4811.266799999999
6177,6183.55,6177.0,6182.764
7746,7655.39,7629.89,7652.33
54684,59448.6,58892.73,59381.895599999996
6296,6296.0,6296.0,6296.0
7767,8622.42,8625.04,8622.7344
8440,8438.67,8443.15,8439.2076
4977,4886.43,4969.27,4896.3708
7446,7446.0,7446.0,7446.0
3911,5437.35,5795.33,5480.3076
7572,7756.288333333333,7747.673333333332,7755.254533333333
42457,43631.3,43790.16,43650.3632
77120,72706.25,72962.28,72736.9736
6082,6080.12,6086.2,6080.8496
22140,22140.0,22140.0,22140.0
6292,6292.0,6292.0,6292.0
6122,6122.99,6125.4,6123.2792
6395,6395.0,6535.22,6411.8264
52175,55439.46,54797.24,55362.393599999996
4086,4266.18,4195.38,4257.684
19054,19605.63,19115.73,19546.842000000004
16378,6970.9,7095.77,6985.8844
6294,6294.0,6294.0,6294.0
3831,3828.96,3855.86,3832.188
6122,6185.75,6181.49,6185.2388
4724,4724.0,4724.0,4724.0
60365,60769.32,60735.06,60765.2088
4284,4587.83,4604.67,4589.8508
7425,14045.7,13404.49,13968.7548
49613,49613.0,49613.0,49613.0
72125,72842.92,72005.16,72742.3888
4637,4635.15,4631.45,4634.706
5746,7706.36,8424.71,7792.561999999999
7426,7466.89,7439.64,7463.620000000001
7571,10430.31,10163.133333333333,10398.248800000001
63889,60188.12,57197.26,59829.2168
39555,46068.54,46608.25,46133.3052
10680,12513.86,11466.67,12388.197199999999
3175,3304.15,2998.15,3267.4300000000003
52392,52392.0,52392.0,52392.0
6287,6371.98,6287.0,6361.782399999999
6287,6721.4,6824.63,6733.7876
14166,14839.88,14483.12,14797.068800000001
6841,6922.53,7208.86,6956.8895999999995
61933,62205.16,62407.88,62229.4864
7305,7338.23,6813.88,7275.308
60555,63009.34,64021.85,63130.841199999995
3443,3336.0,3341.2,3336.624
14861,11999.0,11441.35,11932.082
4793,6562.67,6069.75,6503.5196
5888,6411.72,6328.0,6401.6736
17548,17548.0,17548.0,17548.0
6133,6135.3,6137.2,6135.528
57554,52418.59,50089.46,52139.0944
6067,6067.0,6109.34,6072.0808
5937,5935.73,5934.46,5935.5776
4202,5255.54,4885.75,5211.1652
70431,70431.0,70286.52,70413.6624
9105,9749.84,9925.41,9770.9084
8130,8300.21,8206.82,8289.0032
2124,2125.06,2124.0,2124.9328
6437,6388.13,6381.32,6387.3128
5042,7483.17,6762.4,7396.6776
6143,5189.22,4707.81,5131.4508000000005
45883,45883.0,45883.0,45883.0
5880,5949.76,6010.23,5957.0164
7767,7767.0,7767.0,7767.0
4031,5113.03,5136.42,5115.8368
5942,6250.58,6553.83,6286.97
2250,2563.65,2449.99,2550.0108
4556,5235.9,5111.43,5220.9636
60978,60978.0,60978.0,60978.0
5040,5134.14,5230.87,5145.7476
32923,34060.41,33913.59,34042.791600000004
54684,54684.0,54684.0,54684.0
13608,12572.68,12480.93,12561.67
12716,12345.36,12430.87,12355.621200000001
5060,5159.47,5121.57,5154.922
11545,11009.56,10800.07,10984.4212
57992,57992.0,57992.0,57992.0
4452,4452.0,4631.95,4473.594
10069,10068.49,10066.71,10068.276399999999
6064,6465.0,6607.71,6482.1251999999995
74844,74844.0,74732.0,74830.56
10009,8905.23,9324.46,8955.5376
3962,3458.18,3531.23,3466.946
7279,6498.12,6503.92,6498.816
52175,54419.86,55485.9,54547.7848
3699,4052.62,6280.45,4319.9596
61464,57802.02,55025.97,57468.89399999999
29765,29857.37,29916.04,29864.4104
24056,24056.0,24056.0,24056.0
4417,4437.15,4484.66,4442.851199999999
49613,49613.0,49613.0,49613.0
59021,58835.14,59021.0,58857.443199999994
2336,2345.43,2348.25,2345.7684
2050,2322.42,2261.16,2315.0688
8816,8960.9,8963.0,8961.152
5975,7258.42,6994.12,7226.704
4054,4171.45,4094.66,4162.2352
23944,23944.0,23944.0,23944.0
4979,5067.96,5056.0,5066.5248
9493,5410.13,5622.47,5435.6108
4334,4155.97,4163.24,4156.8424
5322,5322.0,5322.0,5322.0
32923,32992.65,32923.0,32984.292
14014,10245.68,10641.4,10293.166400000002
57920,58474.4,58474.4,58474.4
5589,6286.723333333333,6405.296666666667,6300.952133333334
5603,5550.18,5471.68,5540.76
5322,5322.0,5322.0,5322.0
45257,45257.0,45257.0,45257.0
42521,42838.64,43076.87,42867.2276
62591,63155.48,64311.32,63294.1808
4499,4509.18,4672.07,4528.7268
4979,5150.32,5287.72,5166.807999999999
6395,6389.67,6390.59,6389.7804
12138,12253.95,12208.03,12248.439600000002
4556,4939.87,4938.62,4939.72
3100,3100.0,3100.0,3100.0
44144,44144.0,44144.0,44144.0
8268,8826.19,8759.9,8818.235200000001
64969,62720.04,62757.0,62724.4752
5177,5383.28,5197.18,5360.948
4390,4367.38,4528.91,4386.7636
4000,4022.21,4114.54,4033.2896
41269,41269.0,41269.0,41269.0
6488,6488.0,6488.0,6488.0
7774,7774.0,7774.0,7774.0
13274,16495.36,17119.5,16570.256800000003
8568,8838.77,8753.62,8828.552
41314,42437.75,43445.25,42558.65
5502,5447.63,5399.71,5441.8796
4056,4088.73,4163.79,4097.7372000000005
51697,52625.48,51697.0,52514.0624
59021,59021.0,59021.0,59021.0
11231,11102.27,11412.86,11139.5408
45693,45693.0,45693.0,45693.0
56058,56058.0,56058.0,56058.0
5942,5447.41,5830.76,5493.412
5103,5134.19,5092.27,5129.1596
54777,56205.0,57234.71,56328.5652
7234,7357.34,7249.55,7344.4052
7742,7426.77,7607.11,7448.4108
38099,38099.0,38213.24,38112.7088
23307,11181.1,9731.55,11007.154
3393,3460.22,3455.48,3459.6512
14755,10677.82,8322.67,10395.202
67945,68477.45,70723.24,68746.9448
3988,3986.92,3988.0,3987.0496
57939,57939.0,57939.0,57939.0
5942,6392.49,6839.45,6446.1252
7487,8176.54,7952.19,8149.618
55983,62223.45,64867.02,62540.6784
74365,70720.52,69405.76,70562.7488
6067,6067.0,6109.34,6072.0808
53164,53164.0,53164.0,53164.0
3000,3548.1,3537.69,3546.8508
8428,7101.02,7633.5,7164.917600000001
4896,4896.0,4896.0,4896.0
5322,5322.0,5322.0,5322.0
3862,3862.0,3862.0,3862.0
4672,6438.36,5749.51,6355.698
6412,6547.6,6799.83,6577.8676
52586,52540.93,52586.0,52546.3384
49553,49553.0,49553.0,49553.0
6324,6551.29,6946.81,6598.752399999999
7959,9861.21,10073.03,9886.6284
59021,59121.8,59231.56,59134.9712
54777,55162.28,55989.96,55261.6016
3006,2827.38,2805.52,2824.7568
12138,12150.58,12142.2,12149.5744
5656,5657.67,5660.83,5658.0492
6087,6275.56,6053.46,6248.908
6416,6429.08,6418.01,6427.7516
64285,73922.6,70624.56,73526.8352
41101,41101.0,41101.0,41101.0
4469,3961.29,3532.57,3909.8436
12780,13032.28,13290.15,13063.2244
6262,6435.25,6365.95,6426.934
13122,12095.66,11892.94,12071.3336
5206,5358.38,5294.49,5350.7132
37985,38556.2,38556.2,38556.2
4086,4086.0,4122.87,4090.4244
37985,37985.0,37985.0,37985.0
5563,5601.9,5566.99,5597.7108
5322,5322.0,5322.0,5322.0
7978,7978.0,7962.11,7976.0932
6452,6225.37,6391.51,6245.3068
3000,3492.53,3446.16,3486.9656000000004
7056,8832.47,7406.22,8661.32
3979,4447.85,4585.75,4464.398
2480,2477.48,2491.74,2479.1912
3236,3263.78,3328.94,3271.5992
3000,2993.07,3000.0,2993.9016
5410,5377.34,5410.0,5381.2592
6181,6565.32,6604.22,6569.988
17505,15033.77,15225.18,15056.7392
2409,2504.54,2505.52,2504.6576
55092,49632.68,48264.73,49468.526
11323,11483.25,11342.28,11466.3336
36577,37077.59,37188.52,37090.9016
60365,65244.84,65911.24,65324.808
62617,67538.28,66593.0,67424.8464
12994,11013.58,11023.44,11014.7632
6963,7869.36,6920.07,7755.4452
53152,54762.28,53974.2,54667.7104
4453,4608.04,4947.79,4648.8099999999995
22140,22140.0,22140.0,22140.0
2568,2577.62,2566.85,2576.3276
5960,6185.9,6185.9,6185.9
3965,3904.19,3891.74,3902.696
4048,4048.0,4048.0,4048.0
3280,2795.52,2818.92,2798.328
4499,4503.15,4500.56,4502.839199999999
24234,24365.48,24496.96,24381.2576
23944,23944.0,23944.0,23944.0
3450,3450.0,3450.0,3450.0
3574,4093.69,3840.26,4063.2784
37929,37929.0,37929.0,37929.0
41269,44071.07,42978.15,43939.919599999994
4086,4647.22,4885.22,4675.780000000001
18313,19328.22,19210.14,19314.0504
17604,17604.0,17604.0,17604.0
10744,13755.17,12432.63,13596.4652
2201,2201.0,2201.0,2201.0
5684,5656.33,5666.52,5657.5527999999995
6461,6615.58,6615.58,6615.58
45883,45883.0,45883.0,45883.0
4229,4359.29,4407.19,4365.0380000000005
4896,4871.32,4896.0,4874.2816
37985,37985.0,37985.0,37985.0
